scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L15V1947,15,1947,2019-06-13,l'amendement n° 1131 (2ème rect.) de M. François-Michel Lambert après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 1131 (2ème rect.) de M. François-Michel Lambert après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,42,40,8,32,2,2,"Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21700
VTANR5L15V1948,15,1948,2019-06-13,l'amendement n° 3019 (2ème rect.) de M. François-Michel Lambert après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 3019 (2ème rect.) de M. François-Michel Lambert après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,40,38,7,31,2,2,"Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21700
VTANR5L15V1949,15,1949,2019-06-13,l'amendement n° 3249 de M. Potier après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 3249 de M. Potier après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,41,36,9,27,5,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21700
VTANR5L15V1950,15,1950,2019-06-14,l'amendement n° 3248 de M. Potier après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 3248 de M. Potier après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,41,36,4,32,5,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21701
VTANR5L15V1951,15,1951,2019-06-14,l'amendement n° 2430 de M. Wulfranc après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2430 de M. Wulfranc après l'article 1er B du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,34,34,3,31,0,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21701
VTANR5L15V1952,15,1952,2019-06-14,l'amendement n° 3587 du Gouvernement après l'article 1er C du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 3587 du Gouvernement après l'article 1er C du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,39,38,38,0,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21701
VTANR5L15V1953,15,1953,2019-06-14,l'article 37 du projet de loi d'orientation des mobilités (première lecture).,l'article 37 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,30,29,29,0,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21702
VTANR5L15V1954,15,1954,2019-06-14,l'article 39 du projet de loi d'orientation des mobilités (première lecture).,l'article 39 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,37,35,33,2,2,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21703
VTANR5L15V1955,15,1955,2019-06-17,la proposition de résolution invitant le Gouvernement à poursuivre et amplifier son effort en faveur d'une politique ambitieuse d'engagement citoyen (art. 34-1 de la Constitution).,la proposition de résolution invitant le Gouvernement à poursuivre et amplifier son effort en faveur d'une politique ambitieuse d'engagement citoyen (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,30,27,27,0,3,1,"Président du groupe ""du Mouvement Démocrate et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21713
VTANR5L15V1956,15,1956,2019-06-17,la proposition de résolution tendant à faire de la lutte contre la fraude et l'évasion fiscales la grande priorité nationale 2020 (art. 34-1 de la Constitution).,la proposition de résolution tendant à faire de la lutte contre la fraude et l'évasion fiscales la grande priorité nationale 2020 (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,25,24,9,15,1,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21714
VTANR5L15V1957,15,1957,2019-06-18,l'ensemble du projet de loi d'orientation des mobilités (première lecture).,l'ensemble du projet de loi d'orientation des mobilités (première lecture).,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,556,412,372,40,144,1,Conférence des Présidents,PO717460,SCR5A2019O1,RUANR5L15S2019IDS21715
VTANR5L15V1958,15,1958,2019-06-18,la proposition de résolution visant à rationaliser les agences publiques et les instances consultatives nationales (art. 34-1 de la Constitution).,la proposition de résolution visant à rationaliser les agences publiques et les instances consultatives nationales (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,87,81,26,55,6,2,"Président du groupe ""UDI et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21715
VTANR5L15V1959,15,1959,2019-06-18,la proposition de résolution pour relancer un État aujourd'hui en panne (art. 34-1 de la Constitution).,la proposition de résolution pour relancer un État aujourd'hui en panne (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,56,49,8,41,7,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21716
VTANR5L15V1960,15,1960,2019-06-18,la proposition de résolution pour le renforcement du pilotage et de l'évaluation des effectifs et de la masse salariale de l'État (art. 34-1 de la Constitution).,la proposition de résolution pour le renforcement du pilotage et de l'évaluation des effectifs et de la masse salariale de l'État (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,44,43,38,5,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21716
VTANR5L15V1961,15,1961,2019-06-18,la proposition de résolution invitant le Gouvernement à prévenir et à corriger les sur-exécutions et les sous-exécutions des lois de finances (art. 34-1 de la Constitution).,la proposition de résolution invitant le Gouvernement à prévenir et à corriger les sur-exécutions et les sous-exécutions des lois de finances (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,27,27,27,0,0,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21716
VTANR5L15V1962,15,1962,2019-06-19,la proposition de résolution pour le renforcement du pilotage et de l'évaluation des dépenses fiscales par les administrations publiques (art. 34-1 de la Constitution).,la proposition de résolution pour le renforcement du pilotage et de l'évaluation des dépenses fiscales par les administrations publiques (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,73,73,73,0,0,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21717
VTANR5L15V1963,15,1963,2019-06-19,la proposition de résolution visant l'amélioration des modalités de contrôle budgétaire par le Parlement (art. 34-1 de la Constitution).,la proposition de résolution visant l'amélioration des modalités de contrôle budgétaire par le Parlement (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,58,56,54,2,2,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21717
VTANR5L15V1964,15,1964,2019-06-19,la proposition de résolution relative à la simplification du dispositif d'indemnisation des victimes du valproate de sodium et de ses dérivés (art. 34-1 de la Constitution).,la proposition de résolution relative à la simplification du dispositif d'indemnisation des victimes du valproate de sodium et de ses dérivés (art. 34-1 de la Constitution).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,44,44,44,0,0,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21717
VTANR5L15V1965,15,1965,2019-06-19,l'ensemble du projet de loi de règlement du budget et d'approbation des comptes de l'année 2018 (première lecture).,l'ensemble du projet de loi de règlement du budget et d'approbation des comptes de l'année 2018 (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,46,45,32,13,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21718
VTANR5L15V1966,15,1966,2019-06-20,l'article premier de la proposition de loi visant à rétablir le pouvoir d'achat des Français (première lecture).,l'article premier de la proposition de loi visant à rétablir le pouvoir d'achat des Français (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,72,71,30,41,1,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21719
VTANR5L15V1967,15,1967,2019-06-20,l'article 3 de la proposition de loi visant à rétablir le pouvoir d'achat des Français (première lecture).,l'article 3 de la proposition de loi visant à rétablir le pouvoir d'achat des Français (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,67,59,22,37,8,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21719
VTANR5L15V1968,15,1968,2019-06-20,l'article 5 de la proposition de loi visant à rétablir le pouvoir d'achat des Français (première lecture).,l'article 5 de la proposition de loi visant à rétablir le pouvoir d'achat des Français (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,45,43,16,27,2,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21719
VTANR5L15V1969,15,1969,2019-06-20,l'amendement de suppression n° 63 de Mme Thourot à l'article premier et annexe I de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,l'amendement de suppression n° 63 de Mme Thourot à l'article premier et annexe I de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,36,33,22,11,3,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21720
VTANR5L15V1970,15,1970,2019-06-20,l'amendement de suppression n° 65 de Mme Thourot à l'article 2 et annexe II de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,l'amendement de suppression n° 65 de Mme Thourot à l'article 2 et annexe II de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,39,36,24,12,3,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21720
VTANR5L15V1971,15,1971,2019-06-20,l'amendement de suppression n° 71 du Gouvernement à l'article 3 de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,l'amendement de suppression n° 71 du Gouvernement à l'article 3 de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,39,36,25,11,3,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21720
VTANR5L15V1972,15,1972,2019-06-20,l'amendement de suppression n° 64 de Mme Thourot à l'article 4 de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,l'amendement de suppression n° 64 de Mme Thourot à l'article 4 de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,40,39,28,11,1,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21720
VTANR5L15V1973,15,1973,2019-06-20,l'amendement de suppression n° 66 de Mme Thourot à l'article 5 de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,l'amendement de suppression n° 66 de Mme Thourot à l'article 5 de la proposition de loi d'orientation et de programmation relative à la sécurité intérieure (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,40,39,28,11,1,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21720
